Proses ID,Proses Tipi,Proses Addımı,Emal Həcmi (ton),Temperatur (°C),Təzyiq (bar),Prosesin Müddəti (saat),İstifadə Edilən Katalizatorlar,Emalın Səmərəliliyi (%),Enerji İstifadəsi (kWh),Ətraf Mühitə Təsir (g CO2 ekvivalent),Təhlükəsizlik Hadisələri,Emal Məhsulları,Əməliyyat Xərcləri (AZN),İstifadə Edilən Avadanlıq,İşçi Sayı,Prosesin Başlama Tarixi,Prosesin Bitmə Tarixi,Təchizatçı Adı,Proses Qrupları,Energy_per_ton,CO2_per_ton,Cost_per_ton
888,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-02-28,2025-03-01,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
889,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-03-02,2025-03-03,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
890,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-03-04,2025-03-05,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
891,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-03-06,2025-03-07,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
892,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-03-08,2025-03-09,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
893,Kimya Emalı,Polimerizasiya,1150,215,9,12,Zirkonium katalizatoru,97,1850,380,0,"Polietilen, Polipropilen",58000,"Reaktor, Quruq Nəqliyyat Sistemi",19,2025-03-10,2025-03-11,UV Polimer Katalizatoru,Kimya Emalı,1.608695652173913,0.33043478260869563,50.43478260869565
894,Neft Emalı,Katalitik Kraker,1400,490,18,14,Platinum katalizatoru,92,2400,590,3,"Benzin, Parafin, LPG",69000,"Kraker, Katalizator Kolonu",26,2025-03-12,2025-03-13,MK İnşaat,Neft Emalı,1.7142857142857142,0.42142857142857143,49.285714285714285
895,Qaz Emalı,Nəzarət Krakeri,900,140,47,9,Silika-alüminium katalizator,89,1250,330,0,"Butan, Propan",43000,"Kraker, Kompressor, Qazan",13,2025-03-14,2025-03-15,KLM Enerji,Qaz Emalı,1.3888888888888888,0.36666666666666664,47.77777777777778
896,Kimya Emalı,Sintetik Yanacaq,1050,210,12,16,Yüksək temperatur katalizator,84,2100,540,1,"Sintetik yanacaq, Nafta",64000,"Reaktor, Katalizator Qutusu",17,2025-03-17,2025-03-18,QRS Kimya,Kimya Emalı,2.0,0.5142857142857142,60.95238095238095
897,Neft Emalı,Distillə,950,340,6,11,Kükürdizolyan katalizator,98,2050,470,1,"Nafta, Benzin",51000,"Distillə Kolonu, Pompa",14,2025-03-19,2025-03-20,AB Katalizatorları,Neft Emalı,2.1578947368421053,0.49473684210526314,53.68421052631579
898,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-03-21,2025-03-22,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
899,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-03-23,2025-03-24,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
900,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-03-25,2025-03-26,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
901,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-02-15,2025-02-16,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
902,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-02-17,2025-02-18,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
903,Kimya Emalı,Polimerizasiya,1200,220,8,10,Zirkonium katalizatoru,98,1800,400,0,"Polietilen, Polipropilen",60000,"Reaktor, Quruq Nəqliyyat Sistemi",20,2025-02-19,2025-02-20,UV Polimer Katalizatoru,Kimya Emalı,1.5,0.3333333333333333,50.0
904,Neft Emalı,Katalitik Kraker,1500,500,20,15,Platinum katalizatoru,93,2500,600,3,"Benzin, Parafin, LPG",70000,"Kraker, Katalizator Kolonu",25,2025-02-21,2025-02-22,MK İnşaat,Neft Emalı,1.6666666666666667,0.4,46.666666666666664
905,Qaz Emalı,Nəzarət Krakeri,900,150,45,8,Silika-alüminium katalizator,90,1300,350,0,"Butan, Propan",40000,"Kraker, Kompressor, Qazan",12,2025-02-23,2025-02-24,KLM Enerji,Qaz Emalı,1.4444444444444444,0.3888888888888889,44.44444444444444
906,Kimya Emalı,Sintetik Yanacaq,1100,230,10,18,Yüksək temperatur katalizator,85,2200,550,1,"Sintetik yanacaq, Nafta",65000,"Reaktor, Katalizator Qutusu",18,2025-02-25,2025-02-26,QRS Kimya,Kimya Emalı,2.0,0.5,59.09090909090909
907,Neft Emalı,Distillə,1050,340,5,14,Kükürdizolyan katalizator,96,2100,480,1,"Nafta, Benzin",55000,"Distillə Kolonu, Pompa",16,2025-02-27,2025-02-28,AB Katalizatorları,Neft Emalı,2.0,0.45714285714285713,52.38095238095238
908,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-03-01,2025-03-02,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
909,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-03-03,2025-03-04,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
910,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-03-05,2025-03-06,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
911,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-03-07,2025-03-08,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
912,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-03-09,2025-03-10,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
913,Kimya Emalı,Polimerizasiya,1150,215,9,12,Zirkonium katalizatoru,97,1850,380,0,"Polietilen, Polipropilen",58000,"Reaktor, Quruq Nəqliyyat Sistemi",19,2025-03-11,2025-03-12,UV Polimer Katalizatoru,Kimya Emalı,1.608695652173913,0.33043478260869563,50.43478260869565
914,Neft Emalı,Katalitik Kraker,1400,490,18,14,Platinum katalizatoru,92,2400,590,3,"Benzin, Parafin, LPG",69000,"Kraker, Katalizator Kolonu",26,2025-03-13,2025-03-14,MK İnşaat,Neft Emalı,1.7142857142857142,0.42142857142857143,49.285714285714285
915,Qaz Emalı,Nəzarət Krakeri,900,140,47,9,Silika-alüminium katalizator,89,1250,330,0,"Butan, Propan",43000,"Kraker, Kompressor, Qazan",13,2025-03-15,2025-03-16,KLM Enerji,Qaz Emalı,1.3888888888888888,0.36666666666666664,47.77777777777778
916,Kimya Emalı,Sintetik Yanacaq,1050,210,12,16,Yüksək temperatur katalizator,84,2100,540,1,"Sintetik yanacaq, Nafta",64000,"Reaktor, Katalizator Qutusu",17,2025-03-18,2025-03-19,QRS Kimya,Kimya Emalı,2.0,0.5142857142857142,60.95238095238095
917,Neft Emalı,Distillə,950,340,6,11,Kükürdizolyan katalizator,98,2050,470,1,"Nafta, Benzin",51000,"Distillə Kolonu, Pompa",14,2025-03-20,2025-03-21,AB Katalizatorları,Neft Emalı,2.1578947368421053,0.49473684210526314,53.68421052631579
918,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-03-22,2025-03-23,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
919,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-03-24,2025-03-25,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
920,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-03-26,2025-03-27,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
921,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-02-16,2025-02-17,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
922,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-02-18,2025-02-19,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
923,Kimya Emalı,Polimerizasiya,1200,220,8,10,Zirkonium katalizatoru,98,1800,400,0,"Polietilen, Polipropilen",60000,"Reaktor, Quruq Nəqliyyat Sistemi",20,2025-02-20,2025-02-21,UV Polimer Katalizatoru,Kimya Emalı,1.5,0.3333333333333333,50.0
924,Neft Emalı,Katalitik Kraker,1500,500,20,15,Platinum katalizatoru,93,2500,600,3,"Benzin, Parafin, LPG",70000,"Kraker, Katalizator Kolonu",25,2025-02-22,2025-02-23,MK İnşaat,Neft Emalı,1.6666666666666667,0.4,46.666666666666664
925,Qaz Emalı,Nəzarət Krakeri,900,150,45,8,Silika-alüminium katalizator,90,1300,350,0,"Butan, Propan",40000,"Kraker, Kompressor, Qazan",12,2025-02-24,2025-02-25,KLM Enerji,Qaz Emalı,1.4444444444444444,0.3888888888888889,44.44444444444444
926,Kimya Emalı,Sintetik Yanacaq,1100,230,10,18,Yüksək temperatur katalizator,85,2200,550,1,"Sintetik yanacaq, Nafta",65000,"Reaktor, Katalizator Qutusu",18,2025-02-26,2025-02-27,QRS Kimya,Kimya Emalı,2.0,0.5,59.09090909090909
927,Neft Emalı,Distillə,1050,340,5,14,Kükürdizolyan katalizator,96,2100,480,1,"Nafta, Benzin",55000,"Distillə Kolonu, Pompa",16,2025-02-28,2025-03-01,AB Katalizatorları,Neft Emalı,2.0,0.45714285714285713,52.38095238095238
928,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-03-02,2025-03-03,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
929,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-03-04,2025-03-05,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
930,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-03-06,2025-03-07,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
931,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-03-08,2025-03-09,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
932,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-03-10,2025-03-11,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
933,Kimya Emalı,Polimerizasiya,1150,215,9,12,Zirkonium katalizatoru,97,1850,380,0,"Polietilen, Polipropilen",58000,"Reaktor, Quruq Nəqliyyat Sistemi",19,2025-03-12,2025-03-13,UV Polimer Katalizatoru,Kimya Emalı,1.608695652173913,0.33043478260869563,50.43478260869565
934,Neft Emalı,Katalitik Kraker,1400,490,18,14,Platinum katalizatoru,92,2400,590,3,"Benzin, Parafin, LPG",69000,"Kraker, Katalizator Kolonu",26,2025-03-14,2025-03-15,MK İnşaat,Neft Emalı,1.7142857142857142,0.42142857142857143,49.285714285714285
935,Qaz Emalı,Nəzarət Krakeri,900,140,47,9,Silika-alüminium katalizator,89,1250,330,0,"Butan, Propan",43000,"Kraker, Kompressor, Qazan",13,2025-03-16,2025-03-17,KLM Enerji,Qaz Emalı,1.3888888888888888,0.36666666666666664,47.77777777777778
936,Kimya Emalı,Sintetik Yanacaq,1050,210,12,16,Yüksək temperatur katalizator,84,2100,540,1,"Sintetik yanacaq, Nafta",64000,"Reaktor, Katalizator Qutusu",17,2025-03-19,2025-03-20,QRS Kimya,Kimya Emalı,2.0,0.5142857142857142,60.95238095238095
937,Neft Emalı,Distillə,950,340,6,11,Kükürdizolyan katalizator,98,2050,470,1,"Nafta, Benzin",51000,"Distillə Kolonu, Pompa",14,2025-03-21,2025-03-22,AB Katalizatorları,Neft Emalı,2.1578947368421053,0.49473684210526314,53.68421052631579
938,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-03-23,2025-03-24,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
939,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-03-25,2025-03-26,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
940,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-03-27,2025-03-28,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
941,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-02-17,2025-02-18,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
942,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-02-19,2025-02-20,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
943,Kimya Emalı,Polimerizasiya,1200,220,8,10,Zirkonium katalizatoru,98,1800,400,0,"Polietilen, Polipropilen",60000,"Reaktor, Quruq Nəqliyyat Sistemi",20,2025-02-21,2025-02-22,UV Polimer Katalizatoru,Kimya Emalı,1.5,0.3333333333333333,50.0
944,Neft Emalı,Katalitik Kraker,1500,500,20,15,Platinum katalizatoru,93,2500,600,3,"Benzin, Parafin, LPG",70000,"Kraker, Katalizator Kolonu",25,2025-02-23,2025-02-24,MK İnşaat,Neft Emalı,1.6666666666666667,0.4,46.666666666666664
945,Qaz Emalı,Nəzarət Krakeri,900,150,45,8,Silika-alüminium katalizator,90,1300,350,0,"Butan, Propan",40000,"Kraker, Kompressor, Qazan",12,2025-02-25,2025-02-26,KLM Enerji,Qaz Emalı,1.4444444444444444,0.3888888888888889,44.44444444444444
946,Kimya Emalı,Sintetik Yanacaq,1100,230,10,18,Yüksək temperatur katalizator,85,2200,550,1,"Sintetik yanacaq, Nafta",65000,"Reaktor, Katalizator Qutusu",18,2025-02-27,2025-02-28,QRS Kimya,Kimya Emalı,2.0,0.5,59.09090909090909
947,Neft Emalı,Distillə,1050,340,5,14,Kükürdizolyan katalizator,96,2100,480,1,"Nafta, Benzin",55000,"Distillə Kolonu, Pompa",16,2025-03-01,2025-03-02,AB Katalizatorları,Neft Emalı,2.0,0.45714285714285713,52.38095238095238
948,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-03-03,2025-03-04,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
949,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-03-05,2025-03-06,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
950,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-03-07,2025-03-08,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
951,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-03-09,2025-03-10,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
952,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-03-11,2025-03-12,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
953,Kimya Emalı,Polimerizasiya,1150,215,9,12,Zirkonium katalizatoru,97,1850,380,0,"Polietilen, Polipropilen",58000,"Reaktor, Quruq Nəqliyyat Sistemi",19,2025-03-13,2025-03-14,UV Polimer Katalizatoru,Kimya Emalı,1.608695652173913,0.33043478260869563,50.43478260869565
954,Neft Emalı,Katalitik Kraker,1400,490,18,14,Platinum katalizatoru,92,2400,590,3,"Benzin, Parafin, LPG",69000,"Kraker, Katalizator Kolonu",26,2025-03-15,2025-03-16,MK İnşaat,Neft Emalı,1.7142857142857142,0.42142857142857143,49.285714285714285
955,Qaz Emalı,Nəzarət Krakeri,900,140,47,9,Silika-alüminium katalizator,89,1250,330,0,"Butan, Propan",43000,"Kraker, Kompressor, Qazan",13,2025-03-17,2025-03-18,KLM Enerji,Qaz Emalı,1.3888888888888888,0.36666666666666664,47.77777777777778
956,Kimya Emalı,Sintetik Yanacaq,1050,210,12,16,Yüksək temperatur katalizator,84,2100,540,1,"Sintetik yanacaq, Nafta",64000,"Reaktor, Katalizator Qutusu",17,2025-03-20,2025-03-21,QRS Kimya,Kimya Emalı,2.0,0.5142857142857142,60.95238095238095
957,Neft Emalı,Distillə,950,340,6,11,Kükürdizolyan katalizator,98,2050,470,1,"Nafta, Benzin",51000,"Distillə Kolonu, Pompa",14,2025-03-22,2025-03-23,AB Katalizatorları,Neft Emalı,2.1578947368421053,0.49473684210526314,53.68421052631579
958,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-03-24,2025-03-25,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
959,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-03-26,2025-03-27,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
960,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-03-28,2025-03-29,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
961,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-02-18,2025-02-19,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
962,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-02-20,2025-02-21,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
963,Kimya Emalı,Polimerizasiya,1200,220,8,10,Zirkonium katalizatoru,98,1800,400,0,"Polietilen, Polipropilen",60000,"Reaktor, Quruq Nəqliyyat Sistemi",20,2025-02-22,2025-02-23,UV Polimer Katalizatoru,Kimya Emalı,1.5,0.3333333333333333,50.0
964,Neft Emalı,Katalitik Kraker,1500,500,20,15,Platinum katalizatoru,93,2500,600,3,"Benzin, Parafin, LPG",70000,"Kraker, Katalizator Kolonu",25,2025-02-24,2025-02-25,MK İnşaat,Neft Emalı,1.6666666666666667,0.4,46.666666666666664
965,Qaz Emalı,Nəzarət Krakeri,900,150,45,8,Silika-alüminium katalizator,90,1300,350,0,"Butan, Propan",40000,"Kraker, Kompressor, Qazan",12,2025-02-26,2025-02-27,KLM Enerji,Qaz Emalı,1.4444444444444444,0.3888888888888889,44.44444444444444
966,Kimya Emalı,Sintetik Yanacaq,1100,230,10,18,Yüksək temperatur katalizator,85,2200,550,1,"Sintetik yanacaq, Nafta",65000,"Reaktor, Katalizator Qutusu",18,2025-02-28,2025-03-01,QRS Kimya,Kimya Emalı,2.0,0.5,59.09090909090909
967,Neft Emalı,Distillə,1050,340,5,14,Kükürdizolyan katalizator,96,2100,480,1,"Nafta, Benzin",55000,"Distillə Kolonu, Pompa",16,2025-03-02,2025-03-03,AB Katalizatorları,Neft Emalı,2.0,0.45714285714285713,52.38095238095238
968,Qaz Emalı,Kondensasiya,950,120,48,7,Aktiv karbon,94,1600,320,0,"LNG, CNG, Butan",47000,"Reaktor, Kompressor",11,2025-03-04,2025-03-05,XYZ Kompaniyası,Qaz Emalı,1.6842105263157894,0.3368421052631579,49.473684210526315
969,Kimya Emalı,Polimerizasiya,1300,225,7,11,Zirkonium katalizatoru,99,1900,420,0,"Polietilen, Polipropilen",62000,"Reaktor, Quruq Nəqliyyat Sistemi",22,2025-03-06,2025-03-07,UV Polimer Katalizatoru,Kimya Emalı,1.4615384615384615,0.3230769230769231,47.69230769230769
970,Neft Emalı,Katalitik Kraker,1600,510,22,16,Platinum katalizatoru,95,2600,630,4,"Benzin, Parafin, LPG",75000,"Kraker, Katalizator Kolonu",28,2025-03-08,2025-03-09,MK İnşaat,Neft Emalı,1.625,0.39375,46.875
971,Neft Emalı,Distillə,1100,330,7,13,Kükürdizolyan katalizator,97,2150,490,2,"Benzin, Nafta",56000,"Distillə Kolonu, Pompa",17,2025-03-10,2025-03-11,AB Katalizatorları,Neft Emalı,1.9545454545454546,0.44545454545454544,50.90909090909091
972,Qaz Emalı,Kondensasiya,850,110,52,5,Aktiv karbon,91,1450,310,1,"LNG, CNG, Metan",46000,"Reaktor, Kompressor",9,2025-03-12,2025-03-13,XYZ Kompaniyası,Qaz Emalı,1.7058823529411764,0.36470588235294116,54.11764705882353
973,Kimya Emalı,Polimerizasiya,1150,215,9,12,Zirkonium katalizatoru,97,1850,380,0,"Polietilen, Polipropilen",58000,"Reaktor, Quruq Nəqliyyat Sistemi",19,2025-03-14,2025-03-15,UV Polimer Katalizatoru,Kimya Emalı,1.608695652173913,0.33043478260869563,50.43478260869565
974,Neft Emalı,Katalitik Kraker,1400,490,18,14,Platinum katalizatoru,92,2400,590,3,"Benzin, Parafin, LPG",69000,"Kraker, Katalizator Kolonu",26,2025-03-16,2025-03-17,MK İnşaat,Neft Emalı,1.7142857142857142,0.42142857142857143,49.285714285714285
975,Qaz Emalı,Nəzarət Krakeri,900,140,47,9,Silika-alüminium katalizator,89,1250,330,0,"Butan, Propan",43000,"Kraker, Kompressor, Qazan",13,2025-03-18,2025-03-19,KLM Enerji,Qaz Emalı,1.3888888888888888,0.36666666666666664,47.77777777777778
976,Kimya Emalı,Sintetik Yanacaq,1050,210,12,16,Yüksək temperatur katalizator,84,2100,540,1,"Sintetik yanacaq, Nafta",64000,"Reaktor, Katalizator Qutusu",17,2025-03-21,2025-03-22,QRS Kimya,Kimya Emalı,2.0,0.5142857142857142,60.95238095238095
977,Neft Emalı,Distillə,950,340,6,11,Kükürdizolyan katalizator,98,2050,470,1,"Nafta, Benzin",51000,"Distillə Kolonu, Pompa",14,2025-03-23,2025-03-24,AB Katalizatorları,Neft Emalı,2.1578947368421053,0.49473684210526314,53.68421052631579
978,Qaz Emalı,Kondensasiya,1000,115,50,6,Aktiv karbon,93,1550,320,1,"LNG, CNG, Metan",47000,"Reaktor, Kompressor",10,2025-03-25,2025-03-26,XYZ Kompaniyası,Qaz Emalı,1.55,0.32,47.0
979,Kimya Emalı,Polimerizasiya,1400,230,6,14,Zirkonium katalizatoru,99,1900,430,0,"Polietilen, Polipropilen",63000,"Reaktor, Quruq Nəqliyyat Sistemi",21,2025-03-27,2025-03-28,UV Polimer Katalizatoru,Kimya Emalı,1.3571428571428572,0.30714285714285716,45.0
980,Neft Emalı,Katalitik Kraker,1500,520,19,15,Platinum katalizatoru,94,2500,610,2,"Benzin, Parafin, LPG",71000,"Kraker, Katalizator Kolonu",27,2025-03-29,2025-03-30,MK İnşaat,Neft Emalı,1.6666666666666667,0.4066666666666667,47.333333333333336
981,Neft Emalı,Distillə,1000,350,5,12,Kükürdizolyan katalizator,95,2000,500,2,"Nafta, LPG, Benzin",50000,"Distillə Kolonu, Pompa",15,2025-02-19,2025-02-20,AB Katalizatorları,Neft Emalı,2.0,0.5,50.0
982,Qaz Emalı,Kondensasiya,800,100,50,6,Aktiv karbon,92,1500,300,1,"LNG, CNG, Metan",45000,"Reaktor, Kompressor",10,2025-02-21,2025-02-22,XYZ Kompaniyası,Qaz Emalı,1.875,0.375,56.25
